event_date,location_description,latitude,longitude,landslide_category,landslide_size,landslide_trigger,fatality_count,injury_count
2017-06-05 13:34:00,"Daragoan (?) in Sonada area, Darjeeling",26.9653186,88.2667225,landslide,medium,rain,1,2
2017-06-21 13:15:00,"Bhairon Ghati track to Shri Mata Vaishno Devi, Katra, Reasi district, Trikuta Hills",33.01739981,74.93828041,landslide,small,rain,0,0
2017-06-12 13:27:00,Between Rangamati town and Kaptai,22.59420297,92.16404889,landslide,medium,rain,2,0
2017-06-18 13:15:00,"Blue Mountain hiking trails, Village Way hiking trail",44.51447151,-80.35294788,landslide,small,downpour,0,0
2016-10-31 14:24:00,"Old Howick Road, Hilton, South Africa",-29.542639,30.280797,mudslide,small,leaking_pipe,0,0
2016-08-11 19:22:00,"Highway 61, Wabasha County, MN",44.451126,-92.2696,landslide,small,flooding,0,0
2017-06-13 18:48:00,,22.65242372,92.15898865,landslide,large,downpour,18,0
2016-08-16 12:40:00,Y:42.683128 X:78.301945,42.683128,78.301945,mudslide,large,rain,0,0
2016-08-09 19:22:00,"Manali, Himachal Pradesh, India",31.70779,76.932771,landslide,small,downpour,0,1
2017-05-19 20:14:00,State Route 25 near milepost 27,48.51199102,-118.145399,mudslide,small,rain,0,0
2017-06-21 18:51:00,"Bali Nallah area, near Udhampur",32.94818322,75.12206351,rock_fall,small,rain,0,0
2017-01-03 14:34:00,Seven Pools of Ohe'o,20.66353189,-156.0424592,rock_fall,small,rain,0,1
2017-05-19 20:14:00,"10 miles south of Thermopolis WY, along Highway 20 on ""Big Windy Curve"" around milepost 122",43.51364004,-108.1852766,rock_fall,medium,rain,0,0
2017-06-24 20:14:00,Between Brown road and Otis Wilson road near Zionville,36.29586263,-81.743517,landslide,small,rain,0,0
2017-06-29 13:20:00,"NH-22, Kasauli Sub-District, Solan, Himachal Pradesh, 173220",30.86642127,76.99790295,landslide,medium,monsoon,0,0
2017-06-28 13:10:00,"Hiep Tung Commune, Ca Mau Province, Vietnam",8.828619884,105.1071076,landslide,small,downpour,0,0
2017-05-26 13:34:00,Oglow Subdivision on Bloomer Creek,49.31947768,-117.6696041,mudslide,small,flooding,0,0
2017-06-28 13:10:00,"Hang Vinh Commune, Cà Mau Province, Vietnam",8.774707564,105.0509254,landslide,medium,downpour,0,0
2017-06-30 17:15:00,"Lamjung, Nepal",28.301686,84.386742,landslide,medium,flooding,0,0
2017-05-23 20:14:00,On Kentucky 979 in the Mud Creek community in Floyd County,37.46259713,-82.65673522,landslide,small,continuous_rain,0,0
2017-06-07 13:27:00,,30.94222039,76.80054202,landslide,medium,rain,8,9
2017-06-08 13:27:00,"Dungi area, Jammu and Kashmir",33.35149269,74.23352995,landslide,small,unknown,1,2
2017-05-30 13:34:00,Multiple districts of Padang,-0.899660812,100.3934933,landslide,medium,flooding,0,0
2017-05-24 20:14:00,"Barangay Kias, Baguio City",16.36626096,120.6312641,landslide,small,rain,1,2
2017-06-12 12:00:00,"Parkline Slab, El Portal, California",37.68040491,-119.7486535,landslide,large,unknown,0,0
2017-06-13 18:48:00,,22.44394492,91.97239273,landslide,large,downpour,50,0
2017-06-04 13:34:00,"Poma River, west of Itangar",27.05909317,93.54235868,landslide,medium,unknown,0,0
2017-06-27 13:10:00,School,28.28120123,83.86441477,landslide,medium,continuous_rain,0,1
2017-06-12 13:27:00,"Near Mangaluru, on Southern Railway between Padil and Jokatte Stations",12.89674168,74.85970453,landslide,small,rain,0,0
2017-06-13 13:27:00,Tai Tam Road near Tai Tam Tuk Reservoir Dam,22.25721598,114.2092721,landslide,small,tropical_cyclone,0,0
2017-06-05 13:34:00,"Along Page Road, next to North Umpqua River, about 2 miles east of Winchester",43.29203902,-123.3253398,landslide,small,unknown,0,0
2017-06-27 13:20:00,"2000-2888 CA-12, San Andreas, California, 95249",38.20150332,-120.7220363,landslide,small,unknown,0,0
2017-05-25 18:48:00,"Kampung Batu 10, Jalan Cheras in Kajang, Selangor",3.013135465,101.7707724,landslide,small,rain,0,0
2017-06-30 13:20:00,"Himtoki Route, Jammu and Kashmir",33.01346369,74.93530189,landslide,medium,rain,1,8
2017-05-29 13:34:00,"Suhua Highway in Yilan County, Jiugongli section near 112.6km mark",24.54070891,121.8676602,landslide,medium,mining,0,0
2017-06-21 18:51:00,"Poma, 6km away from Itanagar",27.05880384,93.54136779,landslide,small,rain,0,0
2017-05-26 16:59:00,"Mawatha Kanda, Bellana, Baduraliya.",6.586835,80.160486,landslide,medium,continuous_rain,0,0
2017-05-19 20:14:00,"near western tunnel entrance of Zion Park, Zion-Mt Carmel highway, UT",37.2111985,-112.9584172,rock_fall,small,unknown,0,0
2017-06-05 13:34:00,HX2 6HZ,53.72832063,-1.959208202,landslide,small,rain,0,0
2017-06-19 13:10:00,"HWY-20, Sheep Creek Bridge, Williams Lake, BC, Canada",51.97686189,-122.2792711,mudslide,large,rain,0,1
2017-06-05 13:27:00,Raevu village (??) in South Guadalcanal,-9.632058442,160.1781839,landslide,medium,rain,0,0
2017-06-20 13:15:00,Anse La Raye,13.94370273,-61.03728637,rock_fall,small,unknown,0,0
2016-08-15 19:22:00,"Qingdao-Yinchuan Highway, Luliang, Shanxi, China",37.513392,111.145575,landslide,small,rain,0,0
2017-05-26 16:59:00,"St Paul's Secondary School, Nongpoh",25.907233,91.881892,landslide,small,rain,0,3
2017-05-18 13:15:00,"Multiple locations, Grand' Anse Department mainly",18.52049393,-74.19608968,landslide,large,rain,23,0
2017-06-02 13:34:00,"The road that connects civil secretariat and medical college site towards BSF camp at Nhachüko, Kohima",25.67061161,94.11844319,landslide,medium,continuous_rain,0,0
2017-01-10 14:27:00,"9, Tumbaya, Jujuy",-23.91300145,-65.46576609,landslide,large,rain,2,5
2017-06-14 13:27:00,"Region surrounding Tajamulco, earthquake epicenter",15.12277305,-91.89697611,landslide,medium,earthquake,0,0
2017-06-26 13:20:00,"NH 2, Manipur State, India",24.32420539,93.15020652,landslide,large,downpour,0,0
2017-05-25 13:27:00,"2 Miles north of Nacimiento-Fergusson Rd. junction w/ Highway 1, onshore from Harlan Rock",36.01490705,-121.5287745,landslide,medium,unknown,0,0
2017-05-22 20:14:00,I-15 frontage road near Recreation Rd and Lyons Creek Rd. along Little Prickly Pear Creek,46.938003,-112.122531,rock_fall,small,unknown,0,0
2017-06-10 13:20:00,"High St, Benwood, West Virginia",40.00611531,-80.73380758,landslide,medium,unknown,0,0
2017-05-21 20:14:00,"Marchbank Rd, Lake Okanagan, BC",50.19859431,-119.4860961,landslide,small,flooding,0,0
2017-06-01 13:34:00,"Mérida, San Marcial Ozolotepec Centro, San Marcial Ozolotepec, Oaxaca, 70894",16.08793756,-96.40548584,landslide,medium,tropical_cyclone,2,0
2016-08-11 19:22:00,"Railway near Lochailort, United Kingdom",56.87939325,-5.672826814,landslide,medium,continuous_rain,0,0
2017-05-25 16:59:00,Bogahawatta Kanda in Bulathsinhala,6.093508095,80.60687667,landslide,medium,rain,9,0
2017-06-05 13:34:00,"Pangappara, near Thiruvananthapuram",8.558668245,76.89785918,landslide,medium,construction,4,1
2017-06-04 13:34:00,"Kutton Area, Neelam valley",34.56101506,73.86293399,landslide,large,unknown,2,0
2017-06-01 13:34:00,Near Parkdale,38.49307909,-105.363267,rock_fall,small,unknown,0,0
2017-06-10 13:27:00,,23.73354779,92.74744512,landslide,small,rain,2,0
2017-06-04 13:34:00,Mechi highway near the Khokse River at Dokhu area of Phuling Municipality in Taplejung district.,27.33861278,87.67107225,landslide,medium,continuous_rain,0,0
2017-06-12 13:27:00,"Khaivarentang village (??) in Ukhrul, Manipur",25.11956675,94.36416626,mudslide,medium,continuous_rain,0,0
2017-06-27 13:10:00,"1000-1098 Chinook Dr, Richland, Washington, 99352",46.24948002,-119.3390619,mudslide,small,downpour,0,0
2017-05-27 13:34:00,"Sherman access, near Kenilworth Access",43.23493275,-79.82932494,rock_fall,small,unknown,0,0
2017-05-17 13:15:00,Kara-Kul town of Jalal-Abad region,41.60140744,72.67711817,landslide,medium,rain,0,0
2016-08-16 12:40:00,"West Bay, Jurassic Coast, United Kingdom",50.700701,-2.73575,rock_fall,small,no_apparent_trigger,0,0
2017-01-18 14:27:00,"4731 NW Woodside Ter, Portland, Oregon, 97210",45.51973384,-122.7258149,landslide,small,snowfall_snowmelt,0,0
2017-06-03 13:34:00,Kamalpur,24.19467451,91.82931979,landslide,medium,rain,3,1
2017-06-27 13:10:00,"NH-20, Khaliar Area, Mandi, Himachal Pradesh, 175001",31.72415448,76.93732121,landslide,small,downpour,0,0
2017-05-21 20:14:00,"Steele Creek, across Withers Cove Road, Charlotte NC",35.14803123,-81.01035394,mudslide,small,rain,0,0
2017-06-10 18:48:00,,40.59525301,21.6242683,landslide,large,unknown,0,0
2017-06-25 13:10:00,"Xiushui Distric, Jiangxi Province, China",29.04080591,114.4132965,mudslide,small,continuous_rain,0,0
2017-06-30 13:20:00,"Zhao Qiao, Yunnan Province, China",26.92110789,103.2768718,landslide,medium,rain,0,0
2017-07-01 15:17:00,"Bhalukpong, West Kameng, Arunachal Pradesh",27.01145644,92.64204045,landslide,small,continuous_rain,0,0
2017-06-28 13:10:00,"1121-1135 Streets Run Rd, Pittsburgh, Pennsylvania, 15236",40.3518191,-79.96332756,landslide,small,unknown,0,0
2017-05-28 13:34:00,"Babokuru hiking trail, in Yilan County",24.59383609,121.418086,rock_fall,medium,rain,0,0
2017-06-22 13:20:00,"Splash Point, Eastbourne, East Sussex, England, UK",50.76049237,0.117078316,landslide,large,no_apparent_trigger,0,0
2017-05-19 20:14:00,Tracks near Stadtroda,50.868738,11.737339,mudslide,small,rain,0,7
2017-06-26 13:20:00,"Amondara, Panjakent District, Tajikistan",39.52666359,67.81728309,mudslide,large,downpour,0,0
2017-06-29 13:10:00,"Maan, Khanapur, Karnataka State, India",15.68638494,74.16234114,landslide,small,continuous_rain,0,0
2017-06-10 13:27:00,"Cianten minihydro plants, Bogor Regency",-6.714382566,106.6185846,landslide,small,rain,0,0
2017-05-25 16:59:00,Baduraliya village,6.50950401,80.23142734,landslide,medium,continuous_rain,6,0
2017-05-24 16:59:00,"Dudley Creek, just off the parkway",35.72457989,-83.50704109,mudslide,small,rain,0,0
2016-08-30 14:32:00,"Condominium Constuction Site, Taman, Segambut, Kuala Lumpur",3.185783,101.677787,landslide,medium,downpour,1,1
2017-05-18 13:15:00,"Kellysville Road near intersection w/ Willowton Road, Kellysville WV",37.35718266,-80.89111591,landslide,small,earthquake,0,0
2017-05-18 20:14:00,"Miri Bintulu road near Bukit Song, Borneo",4.193408,114.04228,landslide,small,rain,0,0
2017-06-18 13:15:00,"Dead Indian Creek, outside of Yellowstone, WY",44.76558796,-109.4327121,landslide,small,rain,0,0
2017-05-26 16:59:00,"Morawaka Kanda, Deniyaya",6.260792736,80.49138664,landslide,medium,continuous_rain,0,0
2017-05-26 13:34:00,"Toong-Sankalang road between Saffo and Ship-Gyer, North Sikkim",27.54295099,88.59676956,landslide,medium,rain,0,0
2017-06-29 13:20:00,"Lambi Patti (??), Kaghan Valley, Pakistan",34.78860948,73.51484236,mudslide,medium,rain,1,1
2017-06-30 13:20:00,"Gedinimas Castle, Vilnius, Lithuania",54.68714771,25.29081852,landslide,small,freeze_thaw,0,0
2017-07-02 15:17:00,"Spiti, Lahul & Spiti, Himachal Pradesh",32.23843313,78.06239076,landslide,small,rain,0,0
2017-07-01 15:17:00,"Rajwara, Gaumukhi Rural Municipality, Nepal",28.27909521,83.00633062,landslide,medium,rain,3,0
2016-08-24 17:45:00,"Sa Pa, Lao Cai, Vietnam",22.33644964,103.8448574,landslide,medium,rain,0,1
2016-08-29 14:32:00,"Rehamania Hospital, Mumbra Bypass, Thane, Maharashtra, India",19.170539,73.022276,landslide,small,rain,0,0
2016-08-25 18:59:00,"Near Kohima, Nagaland, India",25.660517,94.104931,mudslide,small,rain,0,0
2017-07-03 14:32:00,"Tanahu, Risiti, Nepal",28.107142,84.307977,landslide,large,rain,0,0
2017-06-30 13:20:00,"Narayangadh-Muglin, Chitwan, Central Development Region, Nepal",27.8077847,84.43754872,landslide,small,rain,0,0
2016-08-24 17:45:00,"Cave Shrine of Vaishno Devi, Jammu, India",33.029977,74.948082,landslide,medium,unknown,1,0
2016-08-28 14:32:00,"Saddle Road, Maraval, Trinidad and Tobago",10.679445,-61.521836,landslide,small,rain,0,0
2016-08-22 17:45:00,"Jalan Tokong, Penang, Malaysia",5.39558,100.31801,landslide,small,downpour,0,0
2017-06-30 15:17:00,"Matepani Gupta monastery, Pokhara, Nepal",28.21676766,84.00622259,landslide,small,downpour,0,0
2016-08-30 14:32:00,"Barangay Sayangan, Atok, Benguet",16.574445,120.732714,landslide,large,continuous_rain,0,0
2017-06-28 13:20:00,Tajikistan,39.39506856,68.54795417,mudslide,medium,rain,1,1
2017-06-30 15:17:00,Torrential downpour causes road-blocking lansdlide along NH-2 near Bimparao village,25.06657276,93.9310888,landslide,small,downpour,0,0
2016-10-29 13:20:00,"Air Itam Dam, Paya Terubong, Timur Laut, Pulau Pinang, Malaysia",5.396168592,100.2633923,landslide,medium,downpour,0,0
2016-08-31 14:32:00,"Ipa Panchakanya, Makawanpur, Nepal",27.503555,85.219709,landslide,small,rain,2,0
2017-06-30 13:20:00,"Iki, Nagasaki Prefecture, Japan",33.79383585,129.7143555,landslide,small,downpour,0,0
2017-06-26 13:10:00,"5784-5792 WA-291, Nine Mile Falls, Washington, 99026",47.80539609,-117.5532998,mudslide,small,rain,0,0
2016-08-31 14:32:00,"Chalus-Karaj road near Tunnel 5, Iran",36.279188,51.250434,landslide,medium,unknown,1,1
2016-08-25 18:59:00,"Scenic Drive, Auckland, New Zealand",-36.933713,174.57834,landslide,small,rain,0,0
2016-08-21 17:45:00,"Kinner Kailash, Himachal Pradesh",31.45206,78.401303,landslide,small,rain,1,0
2017-06-27 13:20:00,"Gia Rai District Ward 1, Bạc Liêu Province, Vietnam",9.237362549,105.4547324,landslide,medium,continuous_rain,0,0
2017-07-03 15:17:00,"Dorni Mod( ??), Lahul & Spiti, Himachal Pradesh",32.30628994,77.52161234,landslide,medium,unknown,0,0
2017-05-26 15:17:00,"Ratnapura, Sabaragamuwa Province, Sri Lanka",6.702272807,80.38461313,landslide,large,monsoon,46,0
2017-07-01 15:17:00,"Hosrangdi, Mahashila Rural Municipality, Nepal",28.06986667,83.65247597,landslide,medium,continuous_rain,3,0
2016-09-01 14:32:00,"Silchar, Assam, India",24.768609,92.821182,landslide,large,flooding,4,0
2016-08-31 14:32:00,"Chyotchyot, Lamabagar, Dolakha, Nepal",28.007828,86.191717,landslide,large,rain,7,0
2017-07-02 15:17:00,"Lamachaur, Pokhara, Nepal",28.27254506,83.95706865,landslide,small,continuous_rain,1,0
2017-07-01 15:17:00,"Dree Festival Ground, NH-415, Arunachal Pradesh, India",27.10647226,93.65975252,landslide,medium,downpour,0,0
2017-07-03 15:17:00,"Bargi, Kumta, Uttara Kannada, Karnataka",14.52203442,74.41035052,landslide,medium,rain,0,0
2016-08-23 17:45:00,"Nam Xay, Lao Cai, Vietnam",22.039752,103.993894,landslide,medium,flooding,7,0
2017-07-01 15:17:00,"Sanglo Potum (??), Itanagar, Papum Pare, Arunachal Pradesh",27.08168565,93.60815652,landslide,medium,continuous_rain,0,0
2017-06-29 13:20:00,"NH-1B, Drabshalla, Jammu and Kashmir",33.18477201,75.80813836,landslide,medium,rain,0,0
2016-08-28 14:32:00,"Gangnani, Uttarakhand, India",30.922325,78.681379,landslide,small,rain,1,0
2017-06-30 13:20:00,"NH-1A, Patnitop, Chenani, Udhampur, Jammu & Kashmir, 182142",33.08146902,75.29750088,landslide,small,downpour,0,0
2017-06-30 13:20:00,"Col de la Bonette, Saint-Dalmas-le-Selvage, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France",44.32688636,6.807628202,rock_fall,medium,downpour,1,0
2017-06-30 19:37:00,"Gunung Keriang Recreational Area, Malaysia",6.190195,100.331416,landslide,small,unknown,0,0
2017-06-29 13:20:00,"Aksay River Basin, Almaty Region, Kazakhstan",43.09367409,76.95661041,mudslide,small,downpour,0,0
2016-08-25 18:59:00,"Alabaster Coast, Fecamp, France",49.773429,0.389642,landslide,small,unknown,0,0
2016-08-21 17:45:00,"Desiran Tanjong Tokong, Penang, Malaysia",5.456131,100.309601,landslide,small,downpour,0,0
2017-07-02 15:17:00,"Langza, Lahaul and Spiti, Himachal Pradesh, India",32.26186432,78.0685005,landslide,small,rain,0,0
2017-07-02 15:17:00,"Spiti, Lahul & Spiti, Himachal Pradesh",32.24637329,78.06616409,landslide,small,rain,0,0
2017-06-30 15:17:00,"Amden (??), Myadlung Municipality, Eastern Development Region, Nepal",27.18732399,87.50256183,landslide,medium,continuous_rain,3,3
2017-05-18 13:15:00,"Access roads to lower Howarth Park, Everett WA",47.96243163,-122.2381187,landslide,small,rain,0,0
2017-06-15 13:15:00,Cheif Joseph highway on Sunlight Basin Road,44.83733551,-109.5739143,rock_fall,small,unknown,0,0
2017-05-24 20:14:00,"Sarli-Damin road in Kurung Kumey district, near Lee village",27.769793,93.50995626,mudslide,small,rain,1,0
2017-06-20 13:15:00,"San Padro Soloma, Wachuna hillside",15.64525862,-91.43664048,landslide,medium,rain,12,0
2017-05-01 13:34:00,Bunola river road between Elkhorn Road and River Hill Road,40.22230273,-79.91459431,landslide,small,unknown,0,0
2017-06-01 13:34:00,"Hunthar Area, NH 54, off of Aizawl",23.73941422,92.71505961,landslide,medium,tropical_cyclone,0,0
2016-08-15 19:22:00,"Jubitha, Nepal",29.132062,81.811777,landslide,small,rain,0,0
2017-06-29 13:20:00,"Bazar-Korgon, Jalal-Abad Region, Kyrgyzstan",41.03212867,72.73033802,mudslide,large,rain,0,0
2017-05-26 15:17:00,"Hill above Bellana, Western Province, Sri Lanka",6.518587251,80.18135876,landslide,large,continuous_rain,38,0
2017-07-02 15:17:00,"Pasryanga cliff (??), Pokhara, Nepal",28.24831087,83.97447829,landslide,small,continuous_rain,1,0
2016-08-29 14:32:00,"Gangotri Highway, Uttarakhand, India",30.995694,78.936314,landslide,medium,rain,0,1
2017-06-30 15:17:00,"Jollang, Itanagar Sub-District, Papum Pare, Arunachal Pradesh, 791123",27.04768643,93.61899644,landslide,medium,downpour,0,0
2016-09-02 18:04:00,"Muglin Road, Chitwan, Nepal",27.767046,84.469745,landslide,medium,rain,0,0
2017-07-01 14:33:00,"NH-150, Ukhrul Central, Ukhrul, Manipur, 795142",24.95178179,94.20340026,landslide,small,rain,0,0
2017-07-04 16:00:00,"Lailak, Batken, Kyrgyzstan",39.81020345,69.52794225,mudslide,medium,rain,0,0
2017-07-03 14:33:00,"G S Road, Sonapur, Kamrup Metropolitan, Assam, 781141",26.10035658,91.87351723,landslide,small,downpour,0,0
2017-07-02 15:17:00,"Zuta village, Ningxiang District, Hunan Province, China",28.15308814,112.0425655,landslide,large,downpour,5,19
2016-09-03 18:04:00,"Four members of a single family were buried alive after torrential rain triggered a landslide at Kevarebhanjyang – 7 of Syangja last night.   The landslide fell on a house at 1 am killing Chandra Kumari Saru, 78, her grand- daughter, Humkala Mashrangi, 30, Humkala's seven-year-old daughter Punam Mashrangi and one-year-old son Milan Mashrangi, said Inspector, Uttam Prakash Baral, of Ward Police Office, Waling.",27.943851,83.805661,landslide,medium,continuous_rain,4,0
2016-09-03 18:04:00,"Southbourne, UK",50.71962,-1.797239,landslide,small,rain,0,0
2016-09-07 18:04:00,"Cibogor, Bogor, West Java",-6.589661,106.791206,landslide,small,rain,1,3
2016-09-07 18:04:00,"South Lantau Road, Hong Kong",22.225713,113.921806,landslide,small,rain,0,0
2016-08-06 13:37:00,"Khabang, Nepal",28.239,82.9415,landslide,small,rain,0,0
2017-08-29 13:22:00,"Shahapur, Thane, Maharashtra",19.41286968,73.28423263,landslide,medium,rain,0,0
2017-08-28 18:21:00,"Nayong County, Bijie, Guizhou",26.78684394,105.3652962,landslide,medium,tropical_cyclone,1,0
2016-10-15 23:02:00,"93642, Mono Hot Springs, California",37.0934625,-118.5934545,rock_fall,medium,unknown,1,0
2017-07-10 14:21:00,"Dispur, Kamrup Metropolitan, Assam",26.14547804,91.79364785,landslide,small,continuous_rain,0,0
2016-10-01 00:00:00,Ashcroft Coast Holiday Park,51.4216,0.8546,landslide,medium,downpour,0,0
2016-03-07 00:00:00,Hwy 12 between Toyon & Central Hill,38.201,-120.7215,landslide,medium,unknown,0,0
2015-04-02 00:00:00,Frasthar,34.1587,74.4725,landslide,medium,continuous_rain,0,0
2015-07-19 00:00:00,Highway 79 at Horizon View Dr,33.0742,-116.9029,landslide,small,downpour,0,0
2015-10-21 00:00:00,cold front No. 7,15.3482,-92.2523,landslide,medium,rain,0,0
2014-09-01 00:00:00,"Sitio Calot, Santa Felomina, Quezon, Bukidnon",7.7211,125.1335,landslide,medium,rain,2,0
2014-10-15 00:00:00,Santa Catarina Masahuat,13.7895,-89.7739,landslide,medium,continuous_rain,0,0
2013-07-29 00:00:00,Chiang Rai,19.9282,99.7817,landslide,medium,monsoon,1,0
2013-08-18 00:00:00,Guangxi City Of Wuzhou,23.4946,111.2768,landslide,medium,rain,3,0
2011-12-23 00:00:00,"Dosquebradas, Risaralda",4.8349,-75.6621,landslide,medium,downpour,0,0
2011-04-25 00:00:00,"Hill st., Mount Adams, Cincinnati, OH",39.1075,-84.4953,landslide,small,downpour,0,0
2010-09-28 00:00:00,north St. Thomas,18.0083,-76.4394,landslide,medium,downpour,0,0
2007-07-28 00:00:00,Vasco,15.4014,73.8277,landslide,medium,rain,0,0
